Pf3D7_01_v3	319562	319562	NEG_NEAR_Pf3D7_01_v3_320167_319562	+
Pf3D7_01_v3	320621	320621	NEG_NEAR_Pf3D7_01_v3_320167_320621	-
Pf3D7_01_v3	321351	321351	NEG_NEAR_Pf3D7_01_v3_320167_321351	-
Pf3D7_01_v3	326308	326308	NEG_NEAR_Pf3D7_01_v3_326617_326308	-
Pf3D7_01_v3	325295	325295	NEG_NEAR_Pf3D7_01_v3_326617_325295	-
Pf3D7_01_v3	327036	327036	NEG_NEAR_Pf3D7_01_v3_326617_327036	-
Pf3D7_01_v3	327244	327244	NEG_NEAR_Pf3D7_01_v3_326617_327244	+
Pf3D7_01_v3	330189	330189	NEG_NEAR_Pf3D7_01_v3_330737_330189	+
Pf3D7_01_v3	329991	329991	NEG_NEAR_Pf3D7_01_v3_330737_329991	-
Pf3D7_01_v3	331269	331269	NEG_NEAR_Pf3D7_01_v3_330737_331269	-
Pf3D7_01_v3	331391	331391	NEG_NEAR_Pf3D7_01_v3_330737_331391	+
Pf3D7_01_v3	332767	332767	NEG_NEAR_Pf3D7_01_v3_333351_332767	+
Pf3D7_01_v3	332488	332488	NEG_NEAR_Pf3D7_01_v3_333351_332488	+
Pf3D7_01_v3	333599	333599	NEG_NEAR_Pf3D7_01_v3_333351_333599	+
Pf3D7_01_v3	334200	334200	NEG_NEAR_Pf3D7_01_v3_333351_334200	-
Pf3D7_01_v3	334595	334595	NEG_NEAR_Pf3D7_01_v3_335087_334595	-
Pf3D7_01_v3	334027	334027	NEG_NEAR_Pf3D7_01_v3_335087_334027	-
Pf3D7_01_v3	335621	335621	NEG_NEAR_Pf3D7_01_v3_335087_335621	-
Pf3D7_01_v3	335912	335912	NEG_NEAR_Pf3D7_01_v3_335087_335912	-
Pf3D7_01_v3	343928	343928	NEG_NEAR_Pf3D7_01_v3_344346_343928	-
Pf3D7_01_v3	343505	343505	NEG_NEAR_Pf3D7_01_v3_344346_343505	-
Pf3D7_01_v3	344597	344597	NEG_NEAR_Pf3D7_01_v3_344346_344597	-
Pf3D7_01_v3	345323	345323	NEG_NEAR_Pf3D7_01_v3_344346_345323	-
Pf3D7_01_v3	346727	346727	NEG_NEAR_Pf3D7_01_v3_347107_346727	+
Pf3D7_01_v3	345656	345656	NEG_NEAR_Pf3D7_01_v3_347107_345656	+
Pf3D7_01_v3	347423	347423	NEG_NEAR_Pf3D7_01_v3_347107_347423	+
Pf3D7_01_v3	348390	348390	NEG_NEAR_Pf3D7_01_v3_347107_348390	+
Pf3D7_01_v3	350379	350379	NEG_NEAR_Pf3D7_01_v3_350943_350379	+
Pf3D7_01_v3	350207	350207	NEG_NEAR_Pf3D7_01_v3_350943_350207	+
Pf3D7_01_v3	351196	351196	NEG_NEAR_Pf3D7_01_v3_350943_351196	-
Pf3D7_01_v3	351600	351600	NEG_NEAR_Pf3D7_01_v3_350943_351600	+
Pf3D7_01_v3	356935	356935	NEG_NEAR_Pf3D7_01_v3_357511_356935	+
Pf3D7_01_v3	356388	356388	NEG_NEAR_Pf3D7_01_v3_357511_356388	+
Pf3D7_01_v3	357893	357893	NEG_NEAR_Pf3D7_01_v3_357511_357893	-
Pf3D7_01_v3	358501	358501	NEG_NEAR_Pf3D7_01_v3_357511_358501	-
Pf3D7_01_v3	360314	360314	NEG_NEAR_Pf3D7_01_v3_360806_360314	+
Pf3D7_01_v3	359681	359681	NEG_NEAR_Pf3D7_01_v3_360806_359681	-
Pf3D7_01_v3	361233	361233	NEG_NEAR_Pf3D7_01_v3_360806_361233	-
Pf3D7_01_v3	361945	361945	NEG_NEAR_Pf3D7_01_v3_360806_361945	+
Pf3D7_01_v3	362583	362583	NEG_NEAR_Pf3D7_01_v3_363127_362583	-
Pf3D7_01_v3	362400	362400	NEG_NEAR_Pf3D7_01_v3_363127_362400	-
Pf3D7_01_v3	363519	363519	NEG_NEAR_Pf3D7_01_v3_363127_363519	+
Pf3D7_01_v3	364320	364320	NEG_NEAR_Pf3D7_01_v3_363127_364320	+
Pf3D7_01_v3	364693	364693	NEG_NEAR_Pf3D7_01_v3_365105_364693	-
Pf3D7_01_v3	364198	364198	NEG_NEAR_Pf3D7_01_v3_365105_364198	-
Pf3D7_01_v3	365670	365670	NEG_NEAR_Pf3D7_01_v3_365105_365670	+
Pf3D7_01_v3	366163	366163	NEG_NEAR_Pf3D7_01_v3_365105_366163	+
Pf3D7_01_v3	379665	379665	NEG_NEAR_Pf3D7_01_v3_380248_379665	+
Pf3D7_01_v3	379586	379586	NEG_NEAR_Pf3D7_01_v3_380248_379586	+
Pf3D7_01_v3	380522	380522	NEG_NEAR_Pf3D7_01_v3_380248_380522	+
Pf3D7_01_v3	381393	381393	NEG_NEAR_Pf3D7_01_v3_380248_381393	+
Pf3D7_01_v3	382273	382273	NEG_NEAR_Pf3D7_01_v3_382744_382273	+
Pf3D7_01_v3	381932	381932	NEG_NEAR_Pf3D7_01_v3_382744_381932	-
Pf3D7_01_v3	382949	382949	NEG_NEAR_Pf3D7_01_v3_382744_382949	-
Pf3D7_01_v3	383552	383552	NEG_NEAR_Pf3D7_01_v3_382744_383552	-
Pf3D7_01_v3	382508	382508	NEG_NEAR_Pf3D7_01_v3_383223_382508	-
Pf3D7_01_v3	383457	383457	NEG_NEAR_Pf3D7_01_v3_383223_383457	+
Pf3D7_01_v3	384390	384390	NEG_NEAR_Pf3D7_01_v3_383223_384390	+
Pf3D7_01_v3	388958	388958	NEG_NEAR_Pf3D7_01_v3_389239_388958	+
Pf3D7_01_v3	388623	388623	NEG_NEAR_Pf3D7_01_v3_389239_388623	+
Pf3D7_01_v3	389467	389467	NEG_NEAR_Pf3D7_01_v3_389239_389467	+
Pf3D7_01_v3	390075	390075	NEG_NEAR_Pf3D7_01_v3_389239_390075	-
Pf3D7_01_v3	392191	392191	NEG_NEAR_Pf3D7_01_v3_392482_392191	-
Pf3D7_01_v3	391207	391207	NEG_NEAR_Pf3D7_01_v3_392482_391207	+
Pf3D7_01_v3	392723	392723	NEG_NEAR_Pf3D7_01_v3_392482_392723	+
Pf3D7_01_v3	393898	393898	NEG_NEAR_Pf3D7_01_v3_392482_393898	-
Pf3D7_01_v3	393307	393307	NEG_NEAR_Pf3D7_01_v3_393564_393307	+
Pf3D7_01_v3	392909	392909	NEG_NEAR_Pf3D7_01_v3_393564_392909	+
Pf3D7_01_v3	394030	394030	NEG_NEAR_Pf3D7_01_v3_393564_394030	-
Pf3D7_01_v3	394961	394961	NEG_NEAR_Pf3D7_01_v3_393564_394961	+
Pf3D7_01_v3	396029	396029	NEG_NEAR_Pf3D7_01_v3_396590_396029	+
Pf3D7_01_v3	395196	395196	NEG_NEAR_Pf3D7_01_v3_396590_395196	+
Pf3D7_01_v3	396915	396915	NEG_NEAR_Pf3D7_01_v3_396590_396915	+
Pf3D7_01_v3	397458	397458	NEG_NEAR_Pf3D7_01_v3_396590_397458	-
Pf3D7_01_v3	403621	403621	NEG_NEAR_Pf3D7_01_v3_404104_403621	-
Pf3D7_01_v3	403077	403077	NEG_NEAR_Pf3D7_01_v3_404104_403077	+
Pf3D7_01_v3	404670	404670	NEG_NEAR_Pf3D7_01_v3_404104_404670	+
Pf3D7_01_v3	404920	404920	NEG_NEAR_Pf3D7_01_v3_404104_404920	-
Pf3D7_01_v3	405107	405107	NEG_NEAR_Pf3D7_01_v3_405389_405107	-
Pf3D7_01_v3	404741	404741	NEG_NEAR_Pf3D7_01_v3_405389_404741	-
Pf3D7_01_v3	405719	405719	NEG_NEAR_Pf3D7_01_v3_405389_405719	-
Pf3D7_01_v3	406142	406142	NEG_NEAR_Pf3D7_01_v3_405389_406142	+
Pf3D7_01_v3	411906	411906	NEG_NEAR_Pf3D7_01_v3_412262_411906	+
Pf3D7_01_v3	411560	411560	NEG_NEAR_Pf3D7_01_v3_412262_411560	+
Pf3D7_01_v3	412515	412515	NEG_NEAR_Pf3D7_01_v3_412262_412515	-
Pf3D7_01_v3	412909	412909	NEG_NEAR_Pf3D7_01_v3_412262_412909	-
Pf3D7_01_v3	415339	415339	NEG_NEAR_Pf3D7_01_v3_415754_415339	-
Pf3D7_01_v3	415014	415014	NEG_NEAR_Pf3D7_01_v3_415754_415014	+
Pf3D7_01_v3	416123	416123	NEG_NEAR_Pf3D7_01_v3_415754_416123	+
Pf3D7_01_v3	417215	417215	NEG_NEAR_Pf3D7_01_v3_415754_417215	+
Pf3D7_01_v3	419761	419761	NEG_NEAR_Pf3D7_01_v3_420211_419761	-
Pf3D7_01_v3	419521	419521	NEG_NEAR_Pf3D7_01_v3_420211_419521	-
Pf3D7_01_v3	420548	420548	NEG_NEAR_Pf3D7_01_v3_420211_420548	+
Pf3D7_01_v3	421269	421269	NEG_NEAR_Pf3D7_01_v3_420211_421269	-
Pf3D7_01_v3	435846	435846	NEG_NEAR_Pf3D7_01_v3_436407_435846	-
Pf3D7_01_v3	435806	435806	NEG_NEAR_Pf3D7_01_v3_436407_435806	+
Pf3D7_01_v3	436785	436785	NEG_NEAR_Pf3D7_01_v3_436407_436785	+
Pf3D7_01_v3	437161	437161	NEG_NEAR_Pf3D7_01_v3_436407_437161	+
Pf3D7_01_v3	438508	438508	NEG_NEAR_Pf3D7_01_v3_438890_438508	+
Pf3D7_01_v3	437920	437920	NEG_NEAR_Pf3D7_01_v3_438890_437920	+
Pf3D7_01_v3	439188	439188	NEG_NEAR_Pf3D7_01_v3_438890_439188	+
Pf3D7_01_v3	439599	439599	NEG_NEAR_Pf3D7_01_v3_438890_439599	+
Pf3D7_01_v3	444783	444783	NEG_NEAR_Pf3D7_01_v3_445069_444783	+
Pf3D7_01_v3	443824	443824	NEG_NEAR_Pf3D7_01_v3_445069_443824	+
Pf3D7_01_v3	445575	445575	NEG_NEAR_Pf3D7_01_v3_445069_445575	-
Pf3D7_01_v3	446111	446111	NEG_NEAR_Pf3D7_01_v3_445069_446111	+
Pf3D7_01_v3	449280	449280	NEG_NEAR_Pf3D7_01_v3_449762_449280	-
Pf3D7_01_v3	448949	448949	NEG_NEAR_Pf3D7_01_v3_449762_448949	-
Pf3D7_01_v3	450154	450154	NEG_NEAR_Pf3D7_01_v3_449762_450154	+
Pf3D7_01_v3	451180	451180	NEG_NEAR_Pf3D7_01_v3_449762_451180	-
Pf3D7_01_v3	453022	453022	NEG_NEAR_Pf3D7_01_v3_453396_453022	+
Pf3D7_01_v3	452357	452357	NEG_NEAR_Pf3D7_01_v3_453396_452357	+
Pf3D7_01_v3	453720	453720	NEG_NEAR_Pf3D7_01_v3_453396_453720	+
Pf3D7_01_v3	454406	454406	NEG_NEAR_Pf3D7_01_v3_453396_454406	-
Pf3D7_01_v3	455236	455236	NEG_NEAR_Pf3D7_01_v3_455820_455236	+
Pf3D7_01_v3	454649	454649	NEG_NEAR_Pf3D7_01_v3_455820_454649	+
Pf3D7_01_v3	456072	456072	NEG_NEAR_Pf3D7_01_v3_455820_456072	-
Pf3D7_01_v3	456969	456969	NEG_NEAR_Pf3D7_01_v3_455820_456969	-
Pf3D7_01_v3	463178	463178	NEG_NEAR_Pf3D7_01_v3_463609_463178	+
Pf3D7_01_v3	462248	462248	NEG_NEAR_Pf3D7_01_v3_463609_462248	-
Pf3D7_01_v3	463831	463831	NEG_NEAR_Pf3D7_01_v3_463609_463831	-
Pf3D7_01_v3	464777	464777	NEG_NEAR_Pf3D7_01_v3_463609_464777	+
Pf3D7_01_v3	470376	470376	NEG_NEAR_Pf3D7_01_v3_470798_470376	+
Pf3D7_01_v3	470153	470153	NEG_NEAR_Pf3D7_01_v3_470798_470153	-
Pf3D7_01_v3	471019	471019	NEG_NEAR_Pf3D7_01_v3_470798_471019	+
Pf3D7_01_v3	472191	472191	NEG_NEAR_Pf3D7_01_v3_470798_472191	-
Pf3D7_01_v3	473148	473148	NEG_NEAR_Pf3D7_01_v3_473582_473148	-
Pf3D7_01_v3	472573	472573	NEG_NEAR_Pf3D7_01_v3_473582_472573	+
Pf3D7_01_v3	474176	474176	NEG_NEAR_Pf3D7_01_v3_473582_474176	+
Pf3D7_01_v3	474392	474392	NEG_NEAR_Pf3D7_01_v3_473582_474392	-
Pf3D7_01_v3	475658	475658	NEG_NEAR_Pf3D7_01_v3_475887_475658	+
Pf3D7_01_v3	474887	474887	NEG_NEAR_Pf3D7_01_v3_475887_474887	-
Pf3D7_01_v3	476463	476463	NEG_NEAR_Pf3D7_01_v3_475887_476463	-
Pf3D7_01_v3	476682	476682	NEG_NEAR_Pf3D7_01_v3_475887_476682	+
Pf3D7_01_v3	485581	485581	NEG_NEAR_Pf3D7_01_v3_485800_485581	-
Pf3D7_01_v3	485163	485163	NEG_NEAR_Pf3D7_01_v3_485800_485163	+
Pf3D7_01_v3	486370	486370	NEG_NEAR_Pf3D7_01_v3_485800_486370	-
Pf3D7_01_v3	487101	487101	NEG_NEAR_Pf3D7_01_v3_485800_487101	+
Pf3D7_01_v3	487039	487039	NEG_NEAR_Pf3D7_01_v3_487497_487039	-
Pf3D7_01_v3	486762	486762	NEG_NEAR_Pf3D7_01_v3_487497_486762	+
Pf3D7_01_v3	487949	487949	NEG_NEAR_Pf3D7_01_v3_487497_487949	-
Pf3D7_01_v3	488598	488598	NEG_NEAR_Pf3D7_01_v3_487497_488598	+
Pf3D7_01_v3	511612	511612	NEG_NEAR_Pf3D7_01_v3_512085_511612	-
Pf3D7_01_v3	510961	510961	NEG_NEAR_Pf3D7_01_v3_512085_510961	+
Pf3D7_01_v3	512648	512648	NEG_NEAR_Pf3D7_01_v3_512085_512648	+
Pf3D7_01_v3	513501	513501	NEG_NEAR_Pf3D7_01_v3_512085_513501	+
Pf3D7_01_v3	517955	517955	NEG_NEAR_Pf3D7_01_v3_518525_517955	+
Pf3D7_01_v3	517809	517809	NEG_NEAR_Pf3D7_01_v3_518525_517809	-
Pf3D7_01_v3	519011	519011	NEG_NEAR_Pf3D7_01_v3_518525_519011	+
