#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
lncCand_38	1400	41	0.36572000000000005	8.889690589904788	1
lncCand_39	1700	59	0.31177	6.479099464416504	1
lncCand_42	1400	51	0.34526	9.207326316833495	1
lncCand_43	1000	52	0.32417	9.377845191955569	1
lncCand_40	1200	36	0.33227	10.413400840759277	1
lncCand_44	2100	37	0.27244	9.455400657653808	1
lncCand_45	2700	60	0.29294	8.957704734802245	1
lncCand_46	2500	57	0.27248	9.91383533477783	1
lncCand_47	1100	57	0.28922000000000003	9.91383533477783	1
lncCand_48	1000	32	0.37392000000000003	10.121874809265137	1
lncCand_49	1900	38	0.28922000000000003	7.607353401184083	1
lncCand_50	900	38	0.33723000000000003	7.607353401184083	1
lncCand_51	2300	46	0.33022	9.724104881286618	1
lncCand_52	1700	41	0.23537	6.687982749938965	1
lncCand_53	1900	86	0.30805000000000005	9.387193107604979	1
lncCand_55	1900	57	0.29294	10.35054416656494	1
lncCand_54	700	64	0.26529	6.525025367736816	1
lncCand_56	1600	43	0.26407	6.4931955337524405	1
lncCand_57	2100	43	0.25198000000000004	6.4931955337524405	1
lncCand_58	2300	145	0.24002	8.94319934844971	1
lncCand_59	1600	145	0.23537	8.94319934844971	1
lncCand_62	4000	61	0.24373999999999998	9.01598415374756	1
lncCand_63	1200	31	0.27248	6.5030855178833	1
lncCand_64	2100	68	0.23537	8.760624885559082	1
lncCand_60	1300	65	0.22328	8.913737297058105	1
lncCand_65	700	23	0.40418000000000004	10.699060249328614	1
lncCand_66	1200	45	0.31553	9.5639009475708	1
lncCand_67	1400	50	0.34262000000000004	9.465006446838384	1
lncCand_68	2000	50	0.34262000000000004	9.465006446838384	1
lncCand_61	1200	49	0.28376	9.574280357360838	1
lncCand_70	1200	40	0.24002	9.032101249694826	1
lncCand_69	2400	40	0.27244	7.839694023132325	1
lncCand_71	1400	32	0.27244	5.272976112365721	1
lncCand_72	1300	125	0.30371000000000004	7.573022651672364	1
lncCand_73	1900	125	0.2979	7.573022651672364	1
lncCand_74	1900	52	0.33022	9.47409648895264	1
lncCand_75	1200	34	0.27248	4.369065666198731	1
lncCand_76	2400	53	0.29585	8.398892784118654	1
lncCand_77	2000	90	0.33599	9.807269096374512	1
lncCand_87	1600	35	0.30162	9.436382484436034	1
lncCand_78	1400	46	0.265	10.014921760559083	1
lncCand_88	1000	33	0.34245000000000003	8.074101066589353	1
lncCand_89	1900	43	0.27248	9.46436176300049	1
lncCand_90	2500	43	0.25198000000000004	9.46436176300049	1
lncCand_79	2700	54	0.28457	9.922538566589353	1
lncCand_80	2000	54	0.33022	9.922538566589353	1
lncCand_81	1100	49	0.33022	9.393188667297363	1
lncCand_91	4100	68	0.26407	10.00615406036377	1
lncCand_82	2000	59	0.26407	5.956521797180176	1
lncCand_83	1300	55	0.28922000000000003	9.838471794128417	1
lncCand_92	2100	51	0.2881	9.069428443908691	1
lncCand_93	2500	79	0.30581	10.011247062683104	1
lncCand_94	3100	79	0.2881	10.011247062683104	1
lncCand_84	1600	57	0.29294	9.518902015686034	1
lncCand_95	1800	64	0.28922000000000003	8.678621101379395	-1
lncCand_96	2500	64	0.28457	8.678621101379395	-1
lncCand_85	1100	57	0.3086	9.518902015686034	1
lncCand_97	1100	38	0.27552	5.935832405090332	1
lncCand_98	2400	46	0.29294	7.709265708923341	1
lncCand_99	2100	53	0.24638000000000002	9.601679420471193	1
lncCand_86	1100	54	0.33487	9.048863029479982	1
lncCand_100	1100	46	0.24373999999999998	6.6909383773803714	1
lncCand_101	1000	22	0.29294	8.096987342834474	1
lncCand_106	1700	44	0.27248	8.55232753753662	1
lncCand_107	800	33	0.33599	9.732937049865722	1
lncCand_108	2000	33	0.33022	9.732937049865722	1
lncCand_102	1400	53	0.29503	6.497856330871582	1
lncCand_109	1300	63	0.27244	9.769297218322752	1
lncCand_110	1800	63	0.26872	9.769297218322752	1
lncCand_111	1500	31	0.24002	10.309929084777828	1
lncCand_112	1500	35	0.28922000000000003	9.398926353454591	1
lncCand_103	1700	48	0.29294	7.904742622375488	1
lncCand_113	1100	41	0.38214000000000004	9.56054859161377	1
lncCand_114	2200	41	0.29554	9.56054859161377	1
lncCand_115	1000	28	0.31604	7.9387819290161135	1
lncCand_116	1200	144	0.27248	9.199267768859862	1
lncCand_104	2300	50	0.26872	9.520191383361816	1
lncCand_105	1900	41	0.28457	9.20042819976807	1
lncCand_117	2300	50	0.31549	6.203998756408691	1
lncCand_118	3200	79	0.23537	9.065947151184083	1
lncCand_119	1800	52	0.27244	8.537757682800294	1
lncCand_120	1300	65	0.32681000000000004	9.411884498596194	1
lncCand_125	1800	35	0.2363	10.015501976013184	1
lncCand_121	2000	55	0.36097	9.757306098937985	1
lncCand_126	1700	54	0.31579999999999997	6.687414360046388	1
lncCand_127	2300	54	0.31549	6.687414360046388	1
lncCand_128	2700	54	0.28457	6.687414360046388	1
lncCand_122	2800	42	0.24002	9.230857276916506	1
lncCand_123	1300	52	0.265	9.601679420471193	1
lncCand_124	1500	110	0.27248	9.56596393585205	1
lncCand_129	1800	43	0.23537	7.805396842956544	1
lncCand_130	1000	37	0.37068	8.230630302429201	1
lncCand_131	1000	66	0.31177	9.031843376159667	1
lncCand_132	1800	66	0.321	9.031843376159667	1
lncCand_133	1100	35	0.34262000000000004	5.5737112045288075	1
lncCand_134	1300	53	0.23537	9.736934089660643	1
lncCand_135	1700	37	0.27248	9.456754493713383	1
lncCand_136	1500	47	0.30422000000000005	10.707763481140137	1
lncCand_137	1700	31	0.32168	9.903326988220215	1
lncCand_146	1100	32	0.30805000000000005	8.683843040466307	1
lncCand_147	1100	53	0.31584	9.031521034240722	-1
lncCand_138	1700	49	0.28550000000000003	9.697672843933105	1
lncCand_139	1100	49	0.31549	9.697672843933105	1
lncCand_140	1600	45	0.265	9.465135383605961	1
lncCand_148	1700	32	0.28922000000000003	9.924666023254392	1
lncCand_149	2300	32	0.31549	9.924666023254392	1
lncCand_141	1800	43	0.34867000000000004	9.377200508117674	1
lncCand_150	1200	48	0.30422000000000005	9.573055458068847	-1
lncCand_151	1700	48	0.3005	9.573055458068847	-1
lncCand_152	1200	55	0.25198000000000004	8.932175254821779	1
lncCand_142	1200	61	0.33863	10.055536842346193	1
lncCand_143	2200	39	0.32557	8.617182731628418	-1
lncCand_144	1500	39	0.3363	8.617182731628418	-1
lncCand_145	1700	40	0.31177	9.465135383605961	1
lncCand_153	1500	43	0.23351	9.903262519836424	1
lncCand_166	1600	60	0.32045	9.162843132019042	1
lncCand_167	2200	60	0.32045	9.162843132019042	1
lncCand_154	1000	40	0.27552	6.804104804992675	1
lncCand_155	1600	55	0.29294	9.523350334167482	1
lncCand_168	1400	30	0.34467000000000003	10.138894462585448	1
lncCand_156	900	55	0.33227	9.523350334167482	1
lncCand_157	2300	72	0.25198000000000004	8.946616172790527	1
lncCand_158	1500	56	0.31553	9.425874137878417	1
lncCand_169	1800	42	0.23537	10.170935249328611	1
lncCand_170	1000	18	0.35332	7.975528907775878	1
lncCand_171	1400	18	0.33377	10.306189918518065	1
lncCand_159	1300	41	0.29325	10.35202693939209	1
lncCand_172	1300	53	0.26808	8.601194572448733	1
lncCand_173	2100	53	0.25756	8.601194572448733	1
lncCand_174	1200	39	0.26872	9.698317527770996	1
lncCand_160	1900	57	0.2979	8.789184379577637	1
lncCand_175	1200	68	0.35072000000000003	9.735128974914549	1
lncCand_161	1100	57	0.32472	8.789184379577637	1
lncCand_162	2100	68	0.22328	9.82229022979736	1
lncCand_163	1700	42	0.26872	9.184504508972168	1
lncCand_176	1800	66	0.26407	6.679570579528809	1
lncCand_164	1600	38	0.26407	6.5101335525512685	1
lncCand_165	1200	38	0.28717000000000004	6.5101335525512685	1
lncCand_177	1200	92	0.29585	9.580662727355957	1
lncCand_178	2500	58	0.29182	9.393639945983885	1
