#predicted_genes_TSS.filtered_by_geneid.robust.bed:2089	TSS_5UTRgt500.fromGFF.bed:2122
#downstream:1000	upstream:1000	body:0	bin size:10	unscaled 5 prime:0	unscaled 3 prime:0
predicted_genes_TSS.filtered_by_geneid.robust.bed:2089	TSS_5UTRgt500.fromGFF.bed:2122	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage	Cage
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.2309	0.3299	0.2639	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.09896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0.1649	0.1649	0.1649	0.2309	0.3299	0.3299	0.3299	0.3299	0.3299	0.2639	0.1649	0.1649	0.2309	0.3299	0.3299	0.3958	0.5608	0.6597	0.6597	0.6597	0.6597	0.6597	0.5937	0.4288	0.3299	0.3299	0.2639	0.09896	0	0.1319	0.8576	1.649	1.649	1.649	1.979	2.474	2.474	2.606	2.936	3.661	3.925	3.397	3.793	3.793	3.529	3.134	3.134	3.068	2.837	2.771	2.309	1.056	0.6597	0.6597	0.6597	0.5937	0.4948	0.4948	0.2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1319	0.3299	0.3299	0.1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0.2309	0.6597	1.154	1.286	1.484	1.484	1.484	1.484	1.55	1.583	1.484	1.616	1.748	1.649	1.517	1.451	1.649	1.715	1.88	1.979	1.979	1.583	0.9896	0.9236	0.8246	0.6927	0.4948	0.2969	0	0	0	0.06597	0.1649	0.1649	0.1649	0.2309	0.3299	0.3299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1649	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.2474	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.08246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.1154	0.7422	1.336	2.062	2.309	2.54	4.255	5.179	5.278	5.509	5.608	5.146	4.832	4.321	4.354	4.338	2.441	1.649	1.765	1.814	1.583	0.9071	0.6597	0.6597	0.6597	0.3134	0.1649	0.1649	0.04948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1154	0.2804	0.3299	0.3299	0.3299	0.3299	0.4453	0.6102	0.6597	0.6597	0.1979	0	0	0	0	0	0	0	0	0	0	0	0.4618	0.6597	0.6597	0.6597	0.8906	1.105	1.385	1.369	1.204	0.9236	1.286	1.484	1.715	1.814	2.045	2.029	1.864	1.699	1.649	1.649	1.187	0.9896	0.7587	0.6597	0.1979	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1154	0.1649	0.1649	0.1649	0.7422	1.22	1.55	1.649	1.649	1.649	1.649	1.649	1.765	1.93	1.748	1.187	0.7587	0.6597	0.6597	0.6597	0.6597	0.5443	0.6102	0.5443	0.3793	0.2144	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.04948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1154	0.1649	0.1649	0.1649	0.2804	0.3299	0.3299	0.3299	0.3299	0.3299
0.1649	0.2309	0.3958	0.4288	0.4618	0.7916	1.253	1.715	1.814	1.814	1.814	1.88	1.913	2.54	3.496	3.299	2.969	2.342	2.144	2.144	2.276	2.408	2.309	1.517	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0.1649	0.2309	0.3299	0.3958	0.4948	0.4948	0.4948	0.4948	0.4948	0.4288	0.3299	0.2639	0.1649	0.09896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3299	0.9566	1.154	1.352	1.913	2.309	2.441	3.101	4.387	5.278	4.948	4.453	5.509	7.026	6.597	6.102	5.97	5.575	4.618	3.562	3.463	3.463	2.342	0.7257	0.8246	0.8246	0.8906	0.8576	0.6597	0.6597	0.6597	0.6597	0.5937	0.4948	0.2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1979	0.5608	0.6597	0.6597	0.6597	0.7916	0.9896	0.9896	0.9896	0.9236	0.8906	0.9236	0.8906	1.056	1.22	1.187	1.187	1.55	1.649	1.649	1.715	1.88	2.243	2.507	2.375	2.408	2.441	2.837	3.727	4.552	4.453	4.321	4.123	4.123	4.057	3.958	4.024	3.991	2.936	1.649	1.715	1.814	1.484	1.253	1.649	1.583	1.616	2.144	2.771	3.035	3.134	3.793	7.026	10.46	10.62	10.72	10.46	9.665	8.873	8.51	8.345
1.715	0.3958	0.4948	0.4948	0.4948	0.4948	0.4948	0.4948	0.4948	0.4288	0.3299	0.1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9236	2.309	2.309	2.375	2.474	2.342	2.144	2.144	2.144	2.144	1.814	1.319	1.319	1.253	1.154	1.154	0.6927	0	0	0	0	0.06597	0.1649	0.1649	0.1649	0.1649	0.1649	0.5608	1.154	1.154	1.154	1.089	0.9896	0.9896	0.9896	1.056	1.023	0.5608	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.09896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0.1649	0.1649	0.2969	0.4948	0.4948	0.6267	0.8246	0.8246	0.9566	1.55	2.078	1.979	1.979	1.913	2.21	2.804	2.804	2.804	3.266	3.958	3.694	3.299	3.496	3.793	3.793	3.793	3.793	4.057	4.585	5.113	5.739	6.663	7.818	7.785	7.587	8.642	10.62	11.22	10.89	9.533	8.114	7.389	6.663	6.96	7.323	7.224	5.542	3.2	2.936	3.134	3.332	3.694	3.793	4.189	4.585	4.09	3.859	4.024	4.057	4.288	5.179	6.234	6.927	7.323	7.916	8.378	9.071	8.939	8.807	8.576	7.488	6.135	5.245	4.288	3.365	2.804	3.134	5.706	6.795	7.818	9.236	9.731	9.995
1.154	1.27	1.319	0.8576	0.6597	0.5443	0.3793	0.3299	0.3299	0.2144	0.1649	0.04948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1154	0.1649	0.2804	0.3299	0.3299	0.3299	0.5608	0.6597	0.7752	0.8246	0.9401	0.7587	0.7752	0.8246	0.8246	0.8246	0.5937	0.4948	0.4948	0.3793	0.2144	0.1649	0.1649	0.04948	0	0	0	0	0	0	0	0	0	0	0	0	0.4618	1.237	2.292	4.14	6.746	7.702	7.867	12.3	18.8	22.05	22.36	22.15	20.95	19.3	16.49	15.96	16.39	14.65	5.772	2.655	2.919	2.969	2.969	2.969	2.969	2.507	2.078	3.134	4.206	4.338	3.826	3.628	4.321	5.195	6.943	8.395	9.78	9.302	9.483	9.846	13.94	17.05	19.15	19.33	17.52	15.67	4.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.813	14.25	14.46	13.82	12.95	13.05	8.461	5.278	3.282	1.369	0.8246	0.8246	0.8246	1.056	1.154	0.6927	0.6102	0.6597	0.5443	0.4948	0.4948	0.4948	0.4948	1.649	2.375	2.705	2.342	2.49	2.754	2.573	2.936	3.595	4.024	3.777	3.397	3.414	3.463	3.579	3.628	3.628	4.09	3.249	3.035	3.711	4.305	4.453	4.222	4.354	4.222	4.008	3.496	3.299	3.414	2.771	2.358	2.309	2.309	2.655	2.919	2.969	3.315	3.463	3.348	3.299	3.068	2.969	3.546	3.909	4.074
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03299	0.1649	0.1649	0.1649	0.1649	0.1979	0.3299	0.3299	0.3628	0.4948	0.4618	0.3299	0.3299	0.3299	0.2639	0	0	0	0	0	0	0	0	0	0.06597	0.3299	0.3299	0.3628	0.4948	0.4618	0.3299	0.3299	0.3299	0.3299	0.3299	0.2969	0.1649	0.1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09896	0.4948	0.4948	0.4948	0.4948	0.4948	0.4948	0.4948	0.5278	0.6597	0.5937	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.2969	0.1649	0.1649	0.1319	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1319	0	0	0	0	0	0	0.03299	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.2639	0	0	0	0	0	0	0	0	0	0.03299	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1979	0.3299	0.3299	0.2969	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03299	0.1649	0.1649	0.1649	0.1649	0.1979	0.3299	0.3299	0.3299	0.3299	0.2969	0.1649	0.1649	0.1649	0.1649	0.1649	0.1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03299	0.3299	0.3628	0.6597	0.6597	0.6597	0.6597	0.6597	0.6597	0.6597	0.6267	0.3299	0.2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03299	0.3299	0.3299	0.3299	0.3299	0.3299
1.319	1.319	0	0	0	0	0	0	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4948	0.4948	0.4948	0.4948	0.8246	0.8246	0.8246	0.8246	0.8246	0.6597	0.3299	0.3299	0.3299	0.1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8246	0.8246	0.8246	0.8246	0.8246	0.8246	0.8246	0.8246	0.8246	0.8246	0.3299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.4948	0.4948	0.4948	0.3299	0.6597	0.6597	0.6597	0.6597	0.6597	0.8246	0.6597	0.4948	0.6597	0.8246	0.4948	0.4948	0.4948	0.4948	0.4948	0.8246	0.9896	0.9896	0.8246	0.8246	0.6597	0.6597	0.6597	0.6597	0.6597	0.3299	0	0	0	0	0	0	0	0	0.1649	0.1649	0.3299	0.3299	0.3299	0.3299	0.3299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2309	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.2144	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.04948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1154	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.04948	0	0	0.2309	0.5608	0.6597	0.6597	0.6597	1.121	1.319	1.319	1.319	1.319	0.8576	0.6597	0.6597	0.6597	0.6597	0.1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.732	3.051	3.299	4.338	5.476	6.119	6.498	6.597	6.597	6.482	4.931	3.595	3.299	2.49	2.144	1.567	0.8576	0.6597	0.6597	0.6597	0.6597	0.6597	0.6597	0.6597	0.1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1154	0.1649	0.3958	0.6102	0.6597	0.6597	0.6597	0.6597	0.6597	0.6597	0.5443	0.4948	0.2639	0.04948	0	0	0	0	0	0
0.6597	0.6597	0.6597	0.6597	0.3299	0.3299	0.3299	0.3299	1.319	0.9896	0.9896	1.154	1.319	1.979	2.144	2.144	2.144	2.144	1.319	1.484	1.484	1.319	1.154	0.4948	0.3299	0.3299	0.3299	0.3299	0.1649	0.3299	0.1649	0.1649	0.1649	0.3299	0.6597	0.6597	3.134	3.628	4.783	4.618	5.113	8.576	16.33	18.47	22.27	31.01	33.81	36.12	35.29	35.29	34.96	32.66	24.74	19.46	17.81	15.17	3.134	1.649	1.649	2.144	1.979	1.979	1.979	1.649	1.649	1.649	1.649	1.319	0.9896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1649	0.1649	0.1649	0.3299	0.3299	0.3299	0.3299	0.3299	0.6597	0.6597	0.4948	0.4948	0.4948	0.3299	0.3299	0.3299	0.3299	0.3299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6597	0.6597	0.6597	0.6597	0.6597	0.6597	0.9896	1.154	1.154	1.154	1.484	1.319	1.484	2.309	2.474	2.309	2.309	2.639	2.474	2.474	2.144	1.979	1.484	2.474	1.649	1.484	1.484	1.814	1.484	1.814	1.979	1.979	2.144	1.319	0.9896	0.9896	0.9896	0.9896	0.9896	0.6597	0.4948	0.4948	0.3299	0.4948	1.154	1.319	1.484	1.319	1.154	1.484	3.628	3.958	4.123	4.123	4.123	8.576	8.741	9.071	9.236	9.236	7.587	7.422	7.752	11.22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6597	1.649	1.649	2.573	4.816	6.234	6.432	6.432	6.432	6.432	5.772	4.783	4.849	3.958	1.682	0.3628	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.09896	0	0	0	0	0	0	0	0	0.1319	0.3299	0.3299	0.3958	0.4948	0.4948	0.5608	0.7916	1.056	1.154	0.8906	0.6927	0.9896	0.9896	1.121	1.319	1.385	1.352	1.089	0.9896	0.9896	0.9896	0.9236	0.8246	0.6927	0.4948	0.4948	0.4948	0.4288	0.3299	0.3299	0.3958	0.4948	0.4948	0.2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1979	0.4948	0.4948	0.4288	0.2639	0.2309	0.3299	0.3299	0.1979	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1154	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.04948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0.3628	0.4948	0.4948	0.5278	0.6597	0.6597	0.6597	0.6597	0.6597	0.6597	0.5937	0.2969	0.1649	0.1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1979	0.9896	1.023	1.154	1.154	1.154	1.286	2.012	2.804	2.804	2.705	2.21	1.814	1.781	1.649	1.649	1.55	0.9896	0.2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01649	0.1979	0.5113	0.6597	0.7916	2.012	2.309	2.309	2.342	3.002	6.449	8.081	8.032	7.587	7.455	6.234	5.937	5.937	5.772	4.09	2.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2309	0.3299	0.3299	0.3299	0.3299	0.3299	0.3299	0.6762	0.9401	0.9896	0.7587	1.121	1.666	1.93	1.979	1.979	2.095	1.913	1.699	1.765	1.814	1.814	1.122	0.5937	0.4948	0.4948	0.4948	1.187	1.831	1.748	1.649	1.649	1.649	1.649	1.649	1.88	2.21	1.501	0.8081	0.6597	0.6597	0.6597	0.6597	0.1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4618	0.7752	0.8246	0.7092	0.5443	0.2639	0.1649	0.1649	0.1649	0.2804	0.3299	0.2144	0.1649	0.04948	0	0	0	0	0	0	0	0	0	0	0
0	0	0.1484	0.5937	0.8246	0.8246	0.8246	0.8246	0.8246	0.8246	0.8246	0.6762	0.3299	0.2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1484	0.5443	0.6597	0.7587	0.9896	0.9896	0.9896	0.9896	0.9896	0.8906	0.7092	1.22	2.194	2.259	2.49	5.97	12.55	13.36	13.36	13.36	13.26	12.63	11.61	11.33	11.02	7.438	0.1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04948	0.1649	0.1649	0.1649	0.1649	0.1649	0.2639	0.4948	0.4948	0.4948	0.4948	0.4453	0.3299	0.3299	0.3299	0.3299	0.2804	0.5113	1.369	1.484	1.682	2.144	2.144	2.144	2.243	2.771	3.463	3.068	2.441	3.134	2.936	2.474	2.474	2.622	2.969	2.721	2.342	2.804	2.457	1.996	2.903	3.134	3.134	3.035	2.754	2.54	2.111	1.649	1.649	1.6	1.089	0.1649	0.1649	0.1649	0.2144	0.3793	0.4948	0.4948	0.4948	0.4948	0.4948	0.4948	0.4948	0.4453	0.3299	0.2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09896	0.3793	0.4948	0.4948	0.4948
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4618	1.616	2.441	2.705	2.87	3.035	3.134	3.134	3.397	3.793	3.859	3.365	2.342	2.012	1.748	1.583	1.484	1.484	1.22	0.8246	0.6927	0.4948	0.2969	0	0	0	0.06597	0.2969	0.4948	0.4948	2.078	4.519	4.882	5.278	5.278	5.278	5.212	5.047	4.882	4.453	2.639	0.6597	0.4618	0.4288	0.8906	0.9896	1.121	1.319	1.319	1.319	1.319	1.319	1.319	0.9236	0.7257	1.319	1.187	0.9896	1.253	1.649	1.649	3.233	5.673	5.772	6.63	8.312	9.17	9.566	9.302	8.906	8.774	7.455	5.443	4.948	4.684	2.837	0.6597	0.5278	0.3299	0.3299	0.3299	0.3299	0.1979	0	0	0	0	0	0.06597	0.1649	0.1649	0.1649	0.1649	0.1649	0.1649	0.3628	0.6597	0.6597	0.6597	0.5937	0.4948	0.4948	0.4948	0.4948	0.4948	0.2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.906	9.236	9.566	9.236	8.411	6.844	5.772	5.69	3.628	1.649	1.649	1.319	0.9896	1.154	1.319	0.8246	0.8246	1.319	1.319	1.319	1.319	1.319	1.319	1.154	0.9896	0.9071	0.4948	0.4123	0.6597	2.309	4.371	4.865	5.03	5.195	5.278	5.278	5.278	4.948	4.535	2.474	0.4948	0.4948	0.3299	0.08246	0	0	0	0.2474	0.4948	0.6597	0.8246	1.154	1.484	1.484	1.567	1.732	1.979	2.309	3.216	3.876	3.793	3.463	3.134	3.134	3.051	2.886	2.721	2.474	1.732	0.5772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
