chr	start	end	strand	gene_id
Pf3D7_01_v3	71318.0	72827.0	+	PF3D7_0101200
Pf3D7_01_v3	71318.0	72827.0	+	PF3D7_0101200
Pf3D7_01_v3	71318.0	72827.0	+	PF3D7_0101200
Pf3D7_01_v3	74327.0	75567.0	+	PF3D7_0101300
Pf3D7_01_v3	74327.0	75567.0	+	PF3D7_0101300
Pf3D7_01_v3	74327.0	75567.0	+	PF3D7_0101300
Pf3D7_01_v3	74327.0	75567.0	+	PF3D7_0101300
Pf3D7_01_v3	75681.0	76810.0	-	PF3D7_0101400
Pf3D7_01_v3	75681.0	76810.0	-	PF3D7_0101400
Pf3D7_01_v3	75681.0	76810.0	-	PF3D7_0101400
Pf3D7_01_v3	75681.0	76810.0	-	PF3D7_0101400
Pf3D7_01_v3	78010.0	80292.0	+	PF3D7_0101500
Pf3D7_01_v3	78010.0	80292.0	+	PF3D7_0101500
Pf3D7_01_v3	78010.0	80292.0	+	PF3D7_0101500
Pf3D7_01_v3	78010.0	80292.0	+	PF3D7_0101500
Pf3D7_01_v3	81364.0	83107.0	-	PF3D7_0101600
Pf3D7_01_v3	81364.0	83107.0	-	PF3D7_0101600
Pf3D7_01_v3	81364.0	83107.0	-	PF3D7_0101600
Pf3D7_01_v3	81364.0	83107.0	-	PF3D7_0101600
Pf3D7_01_v3	84390.0	86402.0	-	PF3D7_0101700
Pf3D7_01_v3	84390.0	86402.0	-	PF3D7_0101700
Pf3D7_01_v3	84390.0	86402.0	-	PF3D7_0101700
Pf3D7_01_v3	84390.0	86402.0	-	PF3D7_0101700
Pf3D7_01_v3	86902.0	88241.0	-	PF3D7_0101800
Pf3D7_01_v3	86902.0	88241.0	-	PF3D7_0101800
Pf3D7_01_v3	86902.0	88241.0	-	PF3D7_0101800
Pf3D7_01_v3	86902.0	88241.0	-	PF3D7_0101800
Pf3D7_01_v3	90041.0	91612.0	-	PF3D7_0101900
Pf3D7_01_v3	90041.0	91612.0	-	PF3D7_0101900
Pf3D7_01_v3	90041.0	91612.0	-	PF3D7_0101900
Pf3D7_01_v3	90041.0	91612.0	-	PF3D7_0101900
Pf3D7_01_v3	92812.0	94149.0	-	PF3D7_0102000
Pf3D7_01_v3	92812.0	94149.0	-	PF3D7_0102000
Pf3D7_01_v3	92812.0	94149.0	-	PF3D7_0102000
Pf3D7_01_v3	92812.0	94149.0	-	PF3D7_0102000
Pf3D7_01_v3	94776.0	96300.0	+	PF3D7_0102100
Pf3D7_01_v3	94776.0	96300.0	+	PF3D7_0102100
Pf3D7_01_v3	94776.0	96300.0	+	PF3D7_0102100
Pf3D7_01_v3	94776.0	96300.0	+	PF3D7_0102100
Pf3D7_01_v3	98400.0	102683.0	+	PF3D7_0102200
Pf3D7_01_v3	98400.0	102683.0	+	PF3D7_0102200
Pf3D7_01_v3	98400.0	102683.0	+	PF3D7_0102200
Pf3D7_01_v3	98400.0	102683.0	+	PF3D7_0102200
Pf3D7_01_v3	104703.0	105610.0	+	PF3D7_0102300
Pf3D7_01_v3	104703.0	105610.0	+	PF3D7_0102300
Pf3D7_01_v3	104703.0	105610.0	+	PF3D7_0102300
Pf3D7_01_v3	104703.0	105610.0	+	PF3D7_0102300
Pf3D7_01_v3	106796.0	108449.0	-	PF3D7_0102400
Pf3D7_01_v3	106796.0	108449.0	-	PF3D7_0102400
Pf3D7_01_v3	106796.0	108449.0	-	PF3D7_0102400
Pf3D7_01_v3	106796.0	108449.0	-	PF3D7_0102400
Pf3D7_01_v3	110649.0	115940.0	-	PF3D7_0102500
Pf3D7_01_v3	110649.0	115940.0	-	PF3D7_0102500
Pf3D7_01_v3	110649.0	115940.0	-	PF3D7_0102500
Pf3D7_01_v3	110649.0	115940.0	-	PF3D7_0102500
Pf3D7_01_v3	118640.0	121250.0	-	PF3D7_0102600
Pf3D7_01_v3	118640.0	121250.0	-	PF3D7_0102600
Pf3D7_01_v3	118640.0	121250.0	-	PF3D7_0102600
Pf3D7_01_v3	118640.0	121250.0	-	PF3D7_0102600
Pf3D7_01_v3	124516.0	125885.0	+	PF3D7_0102700
Pf3D7_01_v3	124516.0	125885.0	+	PF3D7_0102700
Pf3D7_01_v3	124516.0	125885.0	+	PF3D7_0102700
Pf3D7_01_v3	124516.0	125885.0	+	PF3D7_0102700
Pf3D7_01_v3	125917.0	128359.0	-	PF3D7_0102800
Pf3D7_01_v3	125917.0	128359.0	-	PF3D7_0102800
Pf3D7_01_v3	125917.0	128359.0	-	PF3D7_0102800
Pf3D7_01_v3	125917.0	128359.0	-	PF3D7_0102800
Pf3D7_01_v3	128559.0	131285.0	-	PF3D7_0102900
Pf3D7_01_v3	128559.0	131285.0	-	PF3D7_0102900
Pf3D7_01_v3	128559.0	131285.0	-	PF3D7_0102900
Pf3D7_01_v3	128559.0	131285.0	-	PF3D7_0102900
Pf3D7_01_v3	131685.0	133752.0	-	PF3D7_0103000
Pf3D7_01_v3	131685.0	133752.0	-	PF3D7_0103000
Pf3D7_01_v3	131685.0	133752.0	-	PF3D7_0103000
Pf3D7_01_v3	131685.0	133752.0	-	PF3D7_0103000
Pf3D7_01_v3	133952.0	139258.0	-	PF3D7_0103100
Pf3D7_01_v3	133952.0	139258.0	-	PF3D7_0103100
Pf3D7_01_v3	133952.0	139258.0	-	PF3D7_0103100
Pf3D7_01_v3	133952.0	139258.0	-	PF3D7_0103100
Pf3D7_01_v3	140261.0	142439.0	-	PF3D7_0103200
Pf3D7_01_v3	140261.0	142439.0	-	PF3D7_0103200
Pf3D7_01_v3	140261.0	142439.0	-	PF3D7_0103200
Pf3D7_01_v3	140261.0	142439.0	-	PF3D7_0103200
Pf3D7_01_v3	143239.0	146714.0	-	PF3D7_0103300
Pf3D7_01_v3	143239.0	146714.0	-	PF3D7_0103300
Pf3D7_01_v3	143239.0	146714.0	-	PF3D7_0103300
Pf3D7_01_v3	143239.0	146714.0	-	PF3D7_0103300
Pf3D7_01_v3	147514.0	153075.0	-	PF3D7_0103400
Pf3D7_01_v3	147514.0	153075.0	-	PF3D7_0103400
Pf3D7_01_v3	147514.0	153075.0	-	PF3D7_0103400
Pf3D7_01_v3	147514.0	153075.0	-	PF3D7_0103400
Pf3D7_01_v3	154175.0	160727.0	+	PF3D7_0103500
Pf3D7_01_v3	154175.0	160727.0	+	PF3D7_0103500
Pf3D7_01_v3	154175.0	160727.0	+	PF3D7_0103500
Pf3D7_01_v3	154175.0	160727.0	+	PF3D7_0103500
Pf3D7_01_v3	161027.0	166230.0	+	PF3D7_0103600
Pf3D7_01_v3	161027.0	166230.0	+	PF3D7_0103600
Pf3D7_01_v3	161027.0	166230.0	+	PF3D7_0103600
Pf3D7_01_v3	161027.0	166230.0	+	PF3D7_0103600
Pf3D7_01_v3	166512.0	168788.0	+	PF3D7_0103700
Pf3D7_01_v3	166512.0	168788.0	+	PF3D7_0103700
Pf3D7_01_v3	166512.0	168788.0	+	PF3D7_0103700
Pf3D7_01_v3	166512.0	168788.0	+	PF3D7_0103700
Pf3D7_01_v3	168778.0	171463.0	-	PF3D7_0103800
Pf3D7_01_v3	168778.0	171463.0	-	PF3D7_0103800
Pf3D7_01_v3	168778.0	171463.0	-	PF3D7_0103800
Pf3D7_01_v3	168778.0	171463.0	-	PF3D7_0103800
Pf3D7_01_v3	172574.0	174892.0	+	PF3D7_0103900
Pf3D7_01_v3	172574.0	174892.0	+	PF3D7_0103900
Pf3D7_01_v3	172574.0	174892.0	+	PF3D7_0103900
Pf3D7_01_v3	172574.0	174892.0	+	PF3D7_0103900
Pf3D7_01_v3	175592.0	176577.0	+	PF3D7_0104000
Pf3D7_01_v3	175592.0	176577.0	+	PF3D7_0104000
Pf3D7_01_v3	175592.0	176577.0	+	PF3D7_0104000
Pf3D7_01_v3	175592.0	176577.0	+	PF3D7_0104000
Pf3D7_01_v3	177777.0	180991.0	+	PF3D7_0104100
Pf3D7_01_v3	177777.0	180991.0	+	PF3D7_0104100
Pf3D7_01_v3	177777.0	180991.0	+	PF3D7_0104100
Pf3D7_01_v3	177777.0	180991.0	+	PF3D7_0104100
Pf3D7_01_v3	182421.0	184568.0	-	PF3D7_0104200
Pf3D7_01_v3	182421.0	184568.0	-	PF3D7_0104200
Pf3D7_01_v3	182421.0	184568.0	-	PF3D7_0104200
Pf3D7_01_v3	182421.0	184568.0	-	PF3D7_0104200
Pf3D7_01_v3	190123.0	201631.0	+	PF3D7_0104300
Pf3D7_01_v3	190123.0	201631.0	+	PF3D7_0104300
Pf3D7_01_v3	190123.0	201631.0	+	PF3D7_0104300
Pf3D7_01_v3	190123.0	201631.0	+	PF3D7_0104300
Pf3D7_01_v3	202431.0	204444.0	+	PF3D7_0104400
Pf3D7_01_v3	202431.0	204444.0	+	PF3D7_0104400
Pf3D7_01_v3	202431.0	204444.0	+	PF3D7_0104400
Pf3D7_01_v3	202431.0	204444.0	+	PF3D7_0104400
Pf3D7_01_v3	204321.0	205569.0	-	PF3D7_0104500
Pf3D7_01_v3	204321.0	205569.0	-	PF3D7_0104500
Pf3D7_01_v3	204321.0	205569.0	-	PF3D7_0104500
Pf3D7_01_v3	204321.0	205569.0	-	PF3D7_0104500
Pf3D7_01_v3	205856.0	210590.0	+	PF3D7_0104600
Pf3D7_01_v3	205856.0	210590.0	+	PF3D7_0104600
Pf3D7_01_v3	205856.0	210590.0	+	PF3D7_0104600
Pf3D7_01_v3	205856.0	210590.0	+	PF3D7_0104600
Pf3D7_01_v3	210790.0	213406.0	+	PF3D7_0104700
Pf3D7_01_v3	210790.0	213406.0	+	PF3D7_0104700
Pf3D7_01_v3	210790.0	213406.0	+	PF3D7_0104700
Pf3D7_01_v3	210790.0	213406.0	+	PF3D7_0104700
Pf3D7_01_v3	215406.0	217910.0	+	PF3D7_0104800
Pf3D7_01_v3	215406.0	217910.0	+	PF3D7_0104800
Pf3D7_01_v3	215406.0	217910.0	+	PF3D7_0104800
Pf3D7_01_v3	215406.0	217910.0	+	PF3D7_0104800
Pf3D7_01_v3	218116.0	219301.0	-	PF3D7_0104900
Pf3D7_01_v3	218516.0	219501.0	-	PF3D7_0105000
Pf3D7_01_v3	220824.0	221934.0	+	PF3D7_0105100
Pf3D7_01_v3	220824.0	221934.0	+	PF3D7_0105100
Pf3D7_01_v3	220824.0	221934.0	+	PF3D7_0105100
Pf3D7_01_v3	220824.0	221934.0	+	PF3D7_0105100
Pf3D7_01_v3	221853.0	224309.0	-	PF3D7_0105200
Pf3D7_01_v3	221853.0	224309.0	-	PF3D7_0105200
Pf3D7_01_v3	221853.0	224309.0	-	PF3D7_0105200
Pf3D7_01_v3	221853.0	224309.0	-	PF3D7_0105200
Pf3D7_01_v3	224709.0	225880.0	-	PF3D7_0105300
Pf3D7_01_v3	224709.0	225880.0	-	PF3D7_0105300
Pf3D7_01_v3	224709.0	225880.0	-	PF3D7_0105300
Pf3D7_01_v3	224709.0	225880.0	-	PF3D7_0105300
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	226280.0	227484.0	-	PF3D7_0105400
Pf3D7_01_v3	228084.0	229788.0	-	PF3D7_0105500
Pf3D7_01_v3	228084.0	229788.0	-	PF3D7_0105500
Pf3D7_01_v3	228084.0	229788.0	-	PF3D7_0105500
Pf3D7_01_v3	228084.0	229788.0	-	PF3D7_0105500
Pf3D7_01_v3	229888.0	234765.0	-	PF3D7_0105600
Pf3D7_01_v3	229888.0	234765.0	-	PF3D7_0105600
Pf3D7_01_v3	229888.0	234765.0	-	PF3D7_0105600
Pf3D7_01_v3	229888.0	234765.0	-	PF3D7_0105600
Pf3D7_01_v3	238503.0	248258.0	+	PF3D7_0105700
Pf3D7_01_v3	238503.0	248258.0	+	PF3D7_0105700
Pf3D7_01_v3	238503.0	248258.0	+	PF3D7_0105700
Pf3D7_01_v3	238503.0	248258.0	+	PF3D7_0105700
Pf3D7_01_v3	248830.0	252083.0	-	PF3D7_0105800
Pf3D7_01_v3	248830.0	252083.0	-	PF3D7_0105800
Pf3D7_01_v3	248830.0	252083.0	-	PF3D7_0105800
Pf3D7_01_v3	248830.0	252083.0	-	PF3D7_0105800
Pf3D7_01_v3	253111.0	255331.0	+	PF3D7_0105900
Pf3D7_01_v3	253111.0	255331.0	+	PF3D7_0105900
Pf3D7_01_v3	253111.0	255331.0	+	PF3D7_0105900
Pf3D7_01_v3	253111.0	255331.0	+	PF3D7_0105900
Pf3D7_01_v3	255374.0	258957.0	-	PF3D7_0106000
Pf3D7_01_v3	255374.0	258957.0	-	PF3D7_0106000
Pf3D7_01_v3	255374.0	258957.0	-	PF3D7_0106000
Pf3D7_01_v3	255374.0	258957.0	-	PF3D7_0106000
Pf3D7_01_v3	260357.0	262239.0	-	PF3D7_0106100
Pf3D7_01_v3	260357.0	262239.0	-	PF3D7_0106100
Pf3D7_01_v3	260357.0	262239.0	-	PF3D7_0106100
Pf3D7_01_v3	260357.0	262239.0	-	PF3D7_0106100
Pf3D7_01_v3	263239.0	264307.0	-	PF3D7_0106200
Pf3D7_01_v3	263239.0	264307.0	-	PF3D7_0106200
Pf3D7_01_v3	263239.0	264307.0	-	PF3D7_0106200
Pf3D7_01_v3	263239.0	264307.0	-	PF3D7_0106200
Pf3D7_01_v3	264807.0	269174.0	-	PF3D7_0106300
Pf3D7_01_v3	264807.0	269174.0	-	PF3D7_0106300
Pf3D7_01_v3	264807.0	269174.0	-	PF3D7_0106300
Pf3D7_01_v3	264807.0	269174.0	-	PF3D7_0106300
Pf3D7_01_v3	272453.0	273405.0	+	PF3D7_0106400
Pf3D7_01_v3	272453.0	273405.0	+	PF3D7_0106400
Pf3D7_01_v3	272453.0	273405.0	+	PF3D7_0106400
Pf3D7_01_v3	272453.0	273405.0	+	PF3D7_0106400
Pf3D7_01_v3	274205.0	278751.0	+	PF3D7_0106500
Pf3D7_01_v3	274205.0	278751.0	+	PF3D7_0106500
Pf3D7_01_v3	274205.0	278751.0	+	PF3D7_0106500
Pf3D7_01_v3	274205.0	278751.0	+	PF3D7_0106500
Pf3D7_01_v3	279114.0	280315.0	+	PF3D7_0106600
Pf3D7_01_v3	279114.0	280315.0	+	PF3D7_0106600
Pf3D7_01_v3	279114.0	280315.0	+	PF3D7_0106600
Pf3D7_01_v3	279114.0	280315.0	+	PF3D7_0106600
Pf3D7_01_v3	280815.0	285860.0	+	PF3D7_0106700
Pf3D7_01_v3	280815.0	285860.0	+	PF3D7_0106700
Pf3D7_01_v3	280815.0	285860.0	+	PF3D7_0106700
Pf3D7_01_v3	280815.0	285860.0	+	PF3D7_0106700
Pf3D7_01_v3	286860.0	289319.0	+	PF3D7_0106800
Pf3D7_01_v3	286860.0	289319.0	+	PF3D7_0106800
Pf3D7_01_v3	286860.0	289319.0	+	PF3D7_0106800
Pf3D7_01_v3	286860.0	289319.0	+	PF3D7_0106800
Pf3D7_01_v3	290019.0	292891.0	+	PF3D7_0106900
Pf3D7_01_v3	290019.0	292891.0	+	PF3D7_0106900
Pf3D7_01_v3	290019.0	292891.0	+	PF3D7_0106900
Pf3D7_01_v3	290019.0	292891.0	+	PF3D7_0106900
Pf3D7_01_v3	293291.0	294969.0	+	PF3D7_0107000
Pf3D7_01_v3	293291.0	294969.0	+	PF3D7_0107000
Pf3D7_01_v3	293291.0	294969.0	+	PF3D7_0107000
Pf3D7_01_v3	293291.0	294969.0	+	PF3D7_0107000
Pf3D7_01_v3	294969.0	296961.0	-	PF3D7_0107100
Pf3D7_01_v3	294969.0	296961.0	-	PF3D7_0107100
Pf3D7_01_v3	294969.0	296961.0	-	PF3D7_0107100
Pf3D7_01_v3	294969.0	296961.0	-	PF3D7_0107100
Pf3D7_01_v3	297232.0	299398.0	+	PF3D7_0107200
Pf3D7_01_v3	297232.0	299398.0	+	PF3D7_0107200
Pf3D7_01_v3	297232.0	299398.0	+	PF3D7_0107200
Pf3D7_01_v3	297232.0	299398.0	+	PF3D7_0107200
Pf3D7_01_v3	299398.0	301036.0	-	PF3D7_0107300
Pf3D7_01_v3	299398.0	301036.0	-	PF3D7_0107300
Pf3D7_01_v3	299398.0	301036.0	-	PF3D7_0107300
Pf3D7_01_v3	299398.0	301036.0	-	PF3D7_0107300
Pf3D7_01_v3	302669.0	303799.0	+	PF3D7_0107400
Pf3D7_01_v3	302669.0	303799.0	+	PF3D7_0107400
Pf3D7_01_v3	302669.0	303799.0	+	PF3D7_0107400
Pf3D7_01_v3	302669.0	303799.0	+	PF3D7_0107400
Pf3D7_01_v3	304061.0	309317.0	-	PF3D7_0107500
Pf3D7_01_v3	304061.0	309317.0	-	PF3D7_0107500
Pf3D7_01_v3	304061.0	309317.0	-	PF3D7_0107500
Pf3D7_01_v3	304061.0	309317.0	-	PF3D7_0107500
Pf3D7_01_v3	314458.0	319706.0	+	PF3D7_0107600
Pf3D7_01_v3	314458.0	319706.0	+	PF3D7_0107600
Pf3D7_01_v3	314458.0	319706.0	+	PF3D7_0107600
Pf3D7_01_v3	314458.0	319706.0	+	PF3D7_0107600
Pf3D7_01_v3	320167.0	321509.0	+	PF3D7_0107700
Pf3D7_01_v3	320167.0	321509.0	+	PF3D7_0107700
Pf3D7_01_v3	320167.0	321509.0	+	PF3D7_0107700
Pf3D7_01_v3	320167.0	321509.0	+	PF3D7_0107700
Pf3D7_01_v3	322209.0	326173.0	+	PF3D7_0107800
Pf3D7_01_v3	322209.0	326173.0	+	PF3D7_0107800
Pf3D7_01_v3	322209.0	326173.0	+	PF3D7_0107800
Pf3D7_01_v3	322209.0	326173.0	+	PF3D7_0107800
Pf3D7_01_v3	326396.0	327430.0	-	PF3D7_0107900
Pf3D7_01_v3	326396.0	327430.0	-	PF3D7_0107900
Pf3D7_01_v3	326396.0	327430.0	-	PF3D7_0107900
Pf3D7_01_v3	326396.0	327430.0	-	PF3D7_0107900
Pf3D7_01_v3	328030.0	329837.0	-	PF3D7_0108000
Pf3D7_01_v3	328030.0	329837.0	-	PF3D7_0108000
Pf3D7_01_v3	328030.0	329837.0	-	PF3D7_0108000
Pf3D7_01_v3	328030.0	329837.0	-	PF3D7_0108000
Pf3D7_01_v3	330737.0	333109.0	+	PF3D7_0108100
Pf3D7_01_v3	330737.0	333109.0	+	PF3D7_0108100
Pf3D7_01_v3	330737.0	333109.0	+	PF3D7_0108100
Pf3D7_01_v3	330737.0	333109.0	+	PF3D7_0108100
Pf3D7_01_v3	337167.0	344234.0	+	PF3D7_0108300
Pf3D7_01_v3	337167.0	344234.0	+	PF3D7_0108300
Pf3D7_01_v3	337167.0	344234.0	+	PF3D7_0108300
Pf3D7_01_v3	337167.0	344234.0	+	PF3D7_0108300
Pf3D7_01_v3	343999.0	346769.0	-	PF3D7_0108400
Pf3D7_01_v3	343999.0	346769.0	-	PF3D7_0108400
Pf3D7_01_v3	343999.0	346769.0	-	PF3D7_0108400
Pf3D7_01_v3	343999.0	346769.0	-	PF3D7_0108400
Pf3D7_01_v3	343999.0	346769.0	-	PF3D7_0108400
Pf3D7_01_v3	343999.0	346769.0	-	PF3D7_0108400
Pf3D7_01_v3	349169.0	349994.0	+	PF3D7_0108500
Pf3D7_01_v3	349169.0	349994.0	+	PF3D7_0108500
Pf3D7_01_v3	349169.0	349994.0	+	PF3D7_0108500
Pf3D7_01_v3	349169.0	349994.0	+	PF3D7_0108500
Pf3D7_01_v3	349994.0	351627.0	-	PF3D7_0108600
Pf3D7_01_v3	349994.0	351627.0	-	PF3D7_0108600
Pf3D7_01_v3	349994.0	351627.0	-	PF3D7_0108600
Pf3D7_01_v3	349994.0	351627.0	-	PF3D7_0108600
Pf3D7_01_v3	352013.0	356433.0	-	PF3D7_0108700
Pf3D7_01_v3	352013.0	356433.0	-	PF3D7_0108700
Pf3D7_01_v3	352013.0	356433.0	-	PF3D7_0108700
Pf3D7_01_v3	352013.0	356433.0	-	PF3D7_0108700
Pf3D7_01_v3	357512.0	360740.0	+	PF3D7_0108800
Pf3D7_01_v3	357512.0	360740.0	+	PF3D7_0108800
Pf3D7_01_v3	357512.0	360740.0	+	PF3D7_0108800
Pf3D7_01_v3	357512.0	360740.0	+	PF3D7_0108800
Pf3D7_01_v3	361586.0	362587.0	-	PF3D7_0108900
Pf3D7_01_v3	363187.0	364393.0	+	PF3D7_0109000
Pf3D7_01_v3	363187.0	364393.0	+	PF3D7_0109000
Pf3D7_01_v3	363187.0	364393.0	+	PF3D7_0109000
Pf3D7_01_v3	363187.0	364393.0	+	PF3D7_0109000
Pf3D7_01_v3	365293.0	369196.0	+	PF3D7_0109100
Pf3D7_01_v3	365293.0	369196.0	+	PF3D7_0109100
Pf3D7_01_v3	365293.0	369196.0	+	PF3D7_0109100
Pf3D7_01_v3	365293.0	369196.0	+	PF3D7_0109100
Pf3D7_01_v3	369079.0	370614.0	-	PF3D7_0109200
Pf3D7_01_v3	369079.0	370614.0	-	PF3D7_0109200
Pf3D7_01_v3	369079.0	370614.0	-	PF3D7_0109200
Pf3D7_01_v3	369079.0	370614.0	-	PF3D7_0109200
Pf3D7_01_v3	371614.0	373013.0	-	PF3D7_0109300
Pf3D7_01_v3	371614.0	373013.0	-	PF3D7_0109300
Pf3D7_01_v3	371614.0	373013.0	-	PF3D7_0109300
Pf3D7_01_v3	371614.0	373013.0	-	PF3D7_0109300
Pf3D7_01_v3	374038.0	375088.0	-	PF3D7_0109400
Pf3D7_01_v3	374038.0	375088.0	-	PF3D7_0109400
Pf3D7_01_v3	374038.0	375088.0	-	PF3D7_0109400
Pf3D7_01_v3	374038.0	375088.0	-	PF3D7_0109400
Pf3D7_01_v3	375993.0	377373.0	-	PF3D7_0109500
Pf3D7_01_v3	375993.0	377373.0	-	PF3D7_0109500
Pf3D7_01_v3	375993.0	377373.0	-	PF3D7_0109500
Pf3D7_01_v3	375993.0	377373.0	-	PF3D7_0109500
Pf3D7_01_v3	377773.0	378748.0	-	PF3D7_0109600
Pf3D7_01_v3	377773.0	378748.0	-	PF3D7_0109600
Pf3D7_01_v3	377773.0	378748.0	-	PF3D7_0109600
Pf3D7_01_v3	377773.0	378748.0	-	PF3D7_0109600
Pf3D7_01_v3	378948.0	379996.0	-	PF3D7_0109700
Pf3D7_01_v3	378948.0	379996.0	-	PF3D7_0109700
Pf3D7_01_v3	378948.0	379996.0	-	PF3D7_0109700
Pf3D7_01_v3	378948.0	379996.0	-	PF3D7_0109700
Pf3D7_01_v3	380307.0	382825.0	+	PF3D7_0109800
Pf3D7_01_v3	380307.0	382825.0	+	PF3D7_0109800
Pf3D7_01_v3	380307.0	382825.0	+	PF3D7_0109800
Pf3D7_01_v3	380307.0	382825.0	+	PF3D7_0109800
Pf3D7_01_v3	383225.0	386633.0	+	PF3D7_0109850
Pf3D7_01_v3	383225.0	386633.0	+	PF3D7_0109850
Pf3D7_01_v3	383225.0	386633.0	+	PF3D7_0109850
Pf3D7_01_v3	383225.0	386633.0	+	PF3D7_0109850
Pf3D7_01_v3	386633.0	388141.0	+	PF3D7_0109950
Pf3D7_01_v3	386633.0	388141.0	+	PF3D7_0109950
Pf3D7_01_v3	386633.0	388141.0	+	PF3D7_0109950
Pf3D7_01_v3	386633.0	388141.0	+	PF3D7_0109950
Pf3D7_01_v3	388371.0	389177.0	+	PF3D7_0110000
Pf3D7_01_v3	388371.0	389177.0	+	PF3D7_0110000
Pf3D7_01_v3	388371.0	389177.0	+	PF3D7_0110000
Pf3D7_01_v3	388371.0	389177.0	+	PF3D7_0110000
Pf3D7_01_v3	389160.0	392066.0	-	PF3D7_0110100
Pf3D7_01_v3	389160.0	392066.0	-	PF3D7_0110100
Pf3D7_01_v3	389160.0	392066.0	-	PF3D7_0110100
Pf3D7_01_v3	389160.0	392066.0	-	PF3D7_0110100
Pf3D7_01_v3	392466.0	393491.0	+	PF3D7_0110200
Pf3D7_01_v3	392466.0	393491.0	+	PF3D7_0110200
Pf3D7_01_v3	392466.0	393491.0	+	PF3D7_0110200
Pf3D7_01_v3	392466.0	393491.0	+	PF3D7_0110200
Pf3D7_01_v3	393215.0	393491.0	-	PF3D7_0110300
Pf3D7_01_v3	393574.0	395190.0	-	PF3D7_0110400
Pf3D7_01_v3	393574.0	395190.0	-	PF3D7_0110400
Pf3D7_01_v3	393574.0	395190.0	-	PF3D7_0110400
Pf3D7_01_v3	393574.0	395190.0	-	PF3D7_0110400
Pf3D7_01_v3	396590.0	403707.0	+	PF3D7_0110500
Pf3D7_01_v3	396590.0	403707.0	+	PF3D7_0110500
Pf3D7_01_v3	396590.0	403707.0	+	PF3D7_0110500
